CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,C6H6(GT)
0.6,844.0,751.0,46.0,1064.0,63.0,1327.0,462.0,33.0,17.7,0.8758,4.7
0.6,1010.0,561.0,34.4,1705.0,46.4,1235.0,501.0,10.3,60.2,0.7517,1.7
1.08,908.0,814.0,79.2,1089.0,81.2,1403.0,763.0,17.8,44.9,0.903,6.1
1.0,982.0,768.0,113.8,850.0,63.4,1416.0,835.0,21.2,61.5,1.5241,5.1
1.4,1220.0,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3,62.1,1.073,5.4
0.62,934.0,609.0,70.0,976.0,55.0,1094.0,581.0,13.7,61.1,0.9537,2.3
0.9,841.0,680.0,112.4,1052.0,63.4,1067.0,594.0,6.5,85.6,0.8353,3.5
1.5599999999999998,1055.0,980.0,80.0,742.0,101.0,1610.0,688.0,37.7,21.8,1.3977,10.1
0.6,879.0,495.0,75.0,1147.0,73.0,753.0,623.0,3.3,44.6,0.3499,1.0
1.8,1242.0,973.0,99.0,856.0,106.0,1632.0,819.0,26.8,33.5,1.1602,9.9
1.8,1058.0,921.0,113.0,876.0,92.8,1594.0,893.0,18.8,48.0,1.0323,8.5
4.3,1373.0,1364.0,282.0,597.0,184.0,2005.0,1745.0,33.7,22.6,1.1658,22.5
2.4,1172.0,977.0,280.0,657.0,177.0,1160.0,1047.0,8.4,45.2,0.4977,10.0
3.9,1492.0,1233.0,699.0,561.0,122.0,1672.0,1481.0,13.8,77.8,1.2201,17.8
1.4,1058.0,875.0,151.0,756.0,70.0,1421.0,877.0,24.8,47.9,1.4819,7.4
1.4,1003.0,740.0,135.0,847.0,94.0,992.0,1048.0,6.7,57.4,0.5654,4.5
3.8,1478.0,1234.0,852.0,470.0,138.0,1606.0,1551.0,8.7,79.4,0.8944,17.8
5.3,1658.0,1482.0,898.0,419.0,186.0,1893.0,2030.0,14.2,67.8,1.0879,27.1
1.18,1003.0,787.0,47.4,850.0,56.2,1518.0,636.0,34.6,30.1,1.6296,5.5
4.34,1402.0,1393.0,557.2,505.0,109.6,1967.0,1542.0,19.9,61.7,1.4193,23.6
3.8,1573.0,1343.0,386.0,470.0,109.0,1990.0,1553.0,27.0,51.2,1.7928,21.7
3.9,1474.0,1306.0,190.0,634.0,114.0,2060.0,1365.0,12.6,70.2,1.0221,20.3
0.5,818.0,486.0,58.0,1282.0,49.0,781.0,422.0,4.0,47.8,0.3919,0.9
2.6,1227.0,1125.0,227.0,675.0,147.0,1835.0,1470.0,30.5,32.9,1.4135,14.3
0.4,766.0,616.0,43.0,1163.0,43.0,1306.0,530.0,21.5,45.6,1.1558,2.4
1.04,904.0,644.0,151.2,949.0,103.4,1036.0,697.0,9.3,64.7,0.7575,2.9
1.4,973.0,862.0,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742,7.1
1.2,1045.0,808.0,65.0,1038.0,69.0,1421.0,589.0,16.4,47.7,0.8819,5.9
4.1,1491.0,1215.0,878.0,503.0,196.0,1343.0,2038.0,4.4,58.8,0.4979,17.2
0.72,863.0,732.0,152.8,970.0,57.0,1207.0,724.0,14.9,57.1,0.9581,4.4
1.5,972.0,880.0,89.0,964.0,72.0,1590.0,689.0,14.3,60.5,0.9847,7.5
5.6,1526.0,1492.0,716.0,428.0,166.0,1883.0,1770.0,13.1,62.9,0.943,27.5
1.6,1139.0,865.0,209.0,625.0,111.0,1362.0,1119.0,16.5,63.8,1.1873,7.2
0.6,872.0,708.0,39.0,1106.0,56.0,1331.0,489.0,38.9,15.6,1.0613,4.0
2.9,1153.0,1194.0,116.0,628.0,137.0,1874.0,1038.0,33.3,28.7,1.4454,16.5
1.4,1060.0,784.0,314.0,770.0,196.0,1117.0,941.0,5.5,79.5,0.7238,5.4
1.0,950.0,783.0,52.0,914.0,62.0,1443.0,525.0,38.0,24.0,1.5686,5.4
1.5,1103.0,857.0,230.0,681.0,123.0,1182.0,946.0,17.9,38.8,0.7883,7.0
1.2,914.0,741.0,184.4,891.0,95.8,1210.0,803.0,17.1,59.2,1.1477,4.6
1.2,986.0,830.0,73.0,906.0,100.0,1482.0,536.0,36.6,24.6,1.4872,6.4
0.7,964.0,697.0,61.0,1067.0,57.0,1516.0,717.0,15.8,64.3,1.1416,3.7
1.9,1114.0,872.0,197.0,857.0,98.0,1310.0,991.0,16.8,58.7,1.1109,7.3
8.4,1824.0,1862.0,860.0,340.0,149.0,2567.0,2106.0,21.0,64.9,1.5987,44.5
0.6,854.0,562.0,22.8,1106.0,33.4,1224.0,400.0,24.3,42.9,1.2906,1.7
2.94,1319.0,1165.0,352.4,571.0,90.6,1743.0,1230.0,27.1,40.9,1.4405,15.5
1.7,1026.0,1061.0,133.0,982.0,115.0,1564.0,814.0,29.6,18.9,0.7692,12.3
1.2,887.0,679.0,180.0,969.0,96.0,1132.0,786.0,12.3,71.2,1.0175,3.4
0.9,938.0,679.0,118.0,829.0,80.0,1144.0,798.0,13.0,70.2,1.0457,3.4
0.3,734.0,538.0,19.0,1449.0,30.0,1400.0,514.0,21.0,53.1,1.3031,1.4
1.3,1171.0,770.0,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705,5.1
1.56,962.0,911.0,167.0,793.0,84.4,1380.0,872.0,19.7,49.1,1.1148,8.3
2.8200000000000003,1194.0,1097.0,191.2,743.0,126.6,1847.0,1049.0,16.5,58.2,1.0813,13.4
0.64,847.0,527.0,40.8,1416.0,53.6,1216.0,682.0,10.5,61.3,0.7761,1.3
4.5,1533.0,1334.0,985.0,466.0,218.0,1434.0,2118.0,5.8,54.1,0.502,21.4
2.3,1113.0,1086.0,138.0,882.0,119.0,1584.0,926.0,28.1,21.9,0.8184,13.1
1.9,1117.0,946.0,105.0,909.0,86.0,1657.0,915.0,24.6,36.7,1.1202,9.2
2.8,1312.0,1041.0,121.0,821.0,103.0,1712.0,1073.0,15.5,50.8,0.8881,11.8
1.9,1071.0,873.0,339.0,739.0,107.0,1150.0,1193.0,8.6,70.5,0.7915,7.4
0.9,1015.0,850.0,57.0,802.0,79.0,1531.0,1173.0,27.2,36.9,1.3147,6.8
4.0,978.0,1031.0,341.0,765.0,149.0,1066.0,968.0,7.9,37.1,0.3974,11.5
1.0,885.0,743.0,53.0,1016.0,81.0,1379.0,647.0,32.6,24.6,1.1885,4.6
1.3,1011.0,875.0,137.4,787.0,64.0,1446.0,1012.0,20.6,60.9,1.4642,7.4
6.5,1728.0,1683.0,623.0,419.0,188.0,2365.0,1861.0,25.4,47.9,1.5346,35.9
2.7,1146.0,1125.0,363.0,846.0,149.0,1511.0,1016.0,33.4,20.3,1.027,14.3
1.2,1013.0,754.0,146.0,729.0,101.0,1245.0,954.0,14.5,67.8,1.1171,4.8
1.4,964.0,814.0,126.6,850.0,87.6,1369.0,689.0,29.4,28.3,1.1434,6.0
4.6,1537.0,1381.0,526.0,469.0,118.0,2016.0,1615.0,22.2,63.6,1.6763,23.1
4.3,1140.0,1289.0,294.0,634.0,162.0,1884.0,1390.0,27.3,27.1,0.967,19.7
3.2,1136.0,1067.0,477.0,702.0,148.0,1143.0,1298.0,7.4,44.6,0.4613,12.5
2.18,1069.0,1086.0,145.0,1064.0,113.4,1536.0,1119.0,22.8,28.4,0.7804,13.1
3.0,1307.0,1270.0,240.0,516.0,84.0,2191.0,1404.0,22.5,74.9,2.019,19.1
0.3,872.0,686.0,186.0,972.0,114.0,880.0,603.0,5.2,44.5,0.3968,3.6
2.3,1220.0,1105.0,116.0,643.0,100.0,1838.0,1318.0,30.4,35.4,1.5144,13.6
0.9,835.0,674.0,46.0,1201.0,58.0,1416.0,488.0,12.0,75.0,1.0499,3.4
2.06,1243.0,883.0,176.4,745.0,101.2,1660.0,1036.0,24.8,70.4,2.1766,7.6
1.3,891.0,706.0,193.0,949.0,138.0,860.0,600.0,3.4,50.7,0.3991,3.9
4.4,1494.0,1381.0,544.0,422.0,223.0,1677.0,1879.0,18.4,38.8,0.8152,23.1
8.0,1723.0,1869.0,737.0,359.0,121.0,2563.0,1919.0,21.8,65.3,1.6889,44.9
2.3,1130.0,902.0,280.0,715.0,86.0,1289.0,1117.0,9.8,81.4,0.9855,8.1
1.2,947.0,798.0,67.0,964.0,81.0,1395.0,930.0,18.0,40.5,0.8271,5.7
1.2,929.0,869.0,80.0,942.0,89.0,1454.0,624.0,35.3,17.0,0.9561,7.3
0.5,884.0,556.0,73.0,965.0,54.0,1135.0,708.0,12.9,72.7,1.076,1.6
1.9,1054.0,794.0,235.0,830.0,93.0,1282.0,887.0,13.5,78.3,1.2097,5.6
3.2,1362.0,1145.0,212.0,673.0,116.0,1973.0,1294.0,17.3,72.4,1.4125,14.9
3.0,1356.0,1187.0,441.0,534.0,102.0,1738.0,1465.0,23.3,57.5,1.6169,16.2
1.1,941.0,792.0,97.6,975.0,75.2,1397.0,889.0,14.8,50.6,0.8489,5.6
2.1,1420.0,1183.0,592.0,488.0,136.0,1626.0,1520.0,12.8,71.8,1.0551,16.1
2.0,1095.0,996.0,111.0,799.0,120.0,1695.0,934.0,32.7,27.7,1.3439,10.5
1.92,1083.0,988.0,136.6,859.0,97.0,1643.0,1004.0,21.9,37.2,0.9683,10.3
0.7,880.0,613.0,137.0,1016.0,95.2,878.0,968.0,3.3,57.7,0.4516,2.4
4.0,1542.0,1161.0,464.0,531.0,181.0,1435.0,1972.0,11.4,67.9,0.9119,15.4
3.4,1356.0,1331.0,528.8,520.0,146.2,1925.0,1643.0,23.3,53.0,1.4939,21.3
2.3,1121.0,1003.0,383.4,656.0,145.0,1323.0,1058.0,14.3,48.6,0.79,10.7
2.2,1068.0,896.0,339.0,702.0,222.0,1177.0,848.0,6.4,70.6,0.6834,7.9
5.18,1509.0,1508.0,429.8,533.0,127.4,2257.0,1572.0,20.4,66.7,1.577,28.2
0.76,882.0,729.0,108.0,875.0,37.0,1319.0,870.0,15.5,78.6,1.37,4.3
4.9,1835.0,1731.0,983.0,355.0,244.0,2083.0,2254.0,10.4,64.4,0.8123,38.1
1.9,1116.0,1012.0,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,10.9
4.4,1408.0,1412.0,811.0,484.0,192.0,1608.0,2056.0,11.7,55.7,0.763,24.3
2.6,1302.0,1088.0,271.0,594.0,84.0,1639.0,1297.0,20.0,69.5,1.6109,13.1
1.5399999999999998,987.0,904.0,247.4,808.0,89.6,1344.0,903.0,15.5,60.6,1.0574,8.1
1.3,956.0,761.0,205.0,849.0,98.0,887.0,885.0,9.1,33.0,0.3827,5.0
2.9,1227.0,1292.0,214.0,661.0,104.0,2087.0,1327.0,21.7,53.9,1.3848,19.9
1.3,966.0,737.0,63.8,1083.0,68.0,1363.0,581.0,12.6,58.6,0.8529,4.5
2.0,1167.0,1128.0,104.0,829.0,89.0,1716.0,1040.0,25.6,25.5,0.8234,14.4
1.5,1012.0,904.0,65.0,794.0,79.0,1653.0,695.0,35.2,31.2,1.7485,8.1
1.9,1084.0,923.0,312.0,712.0,149.0,1085.0,1046.0,12.9,31.8,0.4707,8.6
8.7,1882.0,1920.0,1014.0,328.0,171.0,2609.0,2204.0,23.1,61.1,1.7082,47.5
2.1,1062.0,884.0,293.0,748.0,128.0,1062.0,1172.0,5.1,65.5,0.5811,7.6
1.1,980.0,800.0,100.0,863.0,79.0,1407.0,903.0,22.7,53.8,1.4666,5.7
0.76,828.0,506.0,75.0,1222.0,73.0,945.0,673.0,4.8,75.7,0.659,1.1
1.2,1074.0,767.0,143.0,814.0,58.0,1489.0,796.0,24.3,61.6,1.8468,5.1
0.7,927.0,638.0,224.0,949.0,134.0,846.0,949.0,0.9,58.4,0.388,2.8
1.1,947.0,708.0,161.0,858.0,117.0,958.0,556.0,18.6,26.6,0.5631,4.0
1.6,1217.0,975.0,174.0,665.0,66.0,1565.0,1109.0,22.3,60.6,1.608,9.9
2.1,1222.0,1161.0,173.0,661.0,122.0,1827.0,1593.0,30.2,30.9,1.3026,15.4
2.0,1037.0,927.0,122.0,949.0,111.0,1426.0,740.0,18.3,31.6,0.6562,8.7
1.8,1037.0,993.0,168.0,779.0,104.0,1680.0,1158.0,19.7,44.1,1.0039,10.4
2.5,1140.0,1117.0,191.6,711.0,116.0,1690.0,1046.0,33.2,33.8,1.69,14.0
1.7,1008.0,845.0,210.4,832.0,74.4,1349.0,856.0,26.3,29.5,0.9959,6.7
2.3,1089.0,916.0,293.0,710.0,152.0,1124.0,903.0,12.3,38.4,0.5488,8.4
1.9,1243.0,912.0,301.0,579.0,113.0,1406.0,1227.0,21.2,48.4,1.2028,8.3
0.8,915.0,578.0,32.0,1417.0,48.0,1212.0,665.0,8.2,58.9,0.6444,1.9
3.3,1235.0,1078.0,505.0,616.0,166.0,1265.0,1519.0,7.6,65.3,0.6842,12.8
1.8,1103.0,861.0,250.0,660.0,130.0,1310.0,964.0,16.2,60.6,1.1089,7.1
0.8,882.0,713.0,71.0,978.0,57.0,1343.0,731.0,22.8,53.0,1.4577,4.0
4.3,1205.0,1222.0,222.0,684.0,133.0,1911.0,1127.0,12.7,70.4,1.0294,17.4
1.9,1131.0,925.0,276.0,638.0,147.0,1158.0,831.0,26.2,19.4,0.6491,8.6
4.7,1416.0,1302.0,1120.0,526.0,278.0,1471.0,1826.0,13.4,52.8,0.8086,20.2
1.5,1181.0,935.0,158.0,701.0,62.0,1565.0,960.0,24.9,56.0,1.7367,8.9
2.6,1026.0,1094.0,278.0,769.0,134.0,1629.0,1224.0,31.3,19.1,0.8634,13.3
1.4,992.0,853.0,177.0,796.0,79.0,1305.0,930.0,17.5,59.4,1.1768,6.9
0.96,875.0,714.0,89.4,903.0,57.4,1379.0,746.0,22.5,46.7,1.261,4.1
1.6400000000000001,1062.0,909.0,71.0,764.0,69.0,1687.0,867.0,33.0,35.4,1.7504,8.2
1.3,1259.0,1152.0,565.0,610.0,196.0,1165.0,1569.0,8.2,36.8,0.4016,15.1
2.46,1195.0,1026.0,420.0,637.0,165.0,1342.0,1150.0,12.0,60.8,0.852,11.3
4.9,1460.0,1493.0,277.0,586.0,222.0,2288.0,1649.0,37.3,23.4,1.4672,27.6
2.0800000000000005,1067.0,1085.0,226.8,684.0,111.0,1548.0,985.0,23.3,40.4,1.1421,13.0
1.92,1079.0,985.0,262.8,758.0,96.0,1465.0,1009.0,15.3,56.3,0.9684,10.2
0.9,975.0,774.0,73.0,1001.0,69.0,1393.0,878.0,16.3,45.1,0.8286,5.2
0.8,874.0,776.0,99.0,846.0,73.0,1416.0,873.0,23.1,49.9,1.3891,5.3
2.7,1187.0,1142.0,149.0,840.0,110.0,1651.0,1011.0,25.7,23.8,0.7737,14.8
0.5,919.0,723.0,53.6,910.0,65.0,1443.0,992.0,26.8,35.3,1.2243,4.2
2.2,1056.0,1127.0,163.0,734.0,152.0,1694.0,928.0,36.5,18.1,1.0887,14.3
2.4,1117.0,1118.0,184.0,716.0,129.0,1791.0,1323.0,24.5,34.3,1.0407,14.0
0.4,941.0,832.0,234.0,914.0,125.0,970.0,964.0,7.2,42.8,0.4356,6.4
1.7,1024.0,819.0,235.0,782.0,126.0,1101.0,1083.0,8.3,69.7,0.7632,6.2
0.7,836.0,643.0,38.0,1244.0,49.0,1306.0,727.0,7.7,70.7,0.7463,2.9
3.0,1054.0,818.0,289.0,777.0,150.0,966.0,1210.0,7.3,43.8,0.4505,6.1
0.8,806.0,495.0,68.0,1282.0,61.0,685.0,355.0,4.0,36.4,0.2982,1.0
1.6,1108.0,848.0,102.0,1023.0,96.0,1421.0,1003.0,11.8,50.8,0.7042,6.8
1.5,1019.0,905.0,388.0,757.0,117.0,1244.0,1062.0,8.9,75.6,0.8667,8.1
1.4,1091.0,868.0,402.0,705.0,205.0,1021.0,1200.0,1.3,67.2,0.4598,7.3
1.9,1105.0,897.0,119.2,906.0,102.2,1510.0,1050.0,9.1,67.4,0.7814,7.9
0.6199999999999999,779.0,663.0,45.0,1022.0,65.0,1337.0,671.0,20.5,41.2,0.9802,3.2
1.56,1028.0,934.0,87.0,786.0,100.0,1481.0,707.0,35.8,23.0,1.3323,8.9
1.2,942.0,666.0,140.0,960.0,116.0,848.0,553.0,5.4,48.8,0.4393,3.2
2.2,1151.0,911.0,128.6,935.0,95.6,1501.0,1075.0,8.2,66.7,0.7276,8.3
1.1,1041.0,659.0,211.0,908.0,118.0,1188.0,792.0,10.6,82.1,1.0451,3.1
0.5,732.0,613.0,44.0,1273.0,40.0,1413.0,605.0,18.2,54.1,1.1155,2.4
0.7,868.0,707.0,63.0,1063.0,85.0,1325.0,417.0,40.2,17.7,1.2989,3.9
1.4,973.0,850.0,395.0,868.0,165.0,1213.0,852.0,8.0,81.6,0.8755,6.8
0.9,905.0,766.0,78.8,842.0,57.6,1438.0,818.0,22.9,56.2,1.5522,5.1
3.5199999999999996,1327.0,1233.0,241.0,582.0,140.2,1968.0,1403.0,22.5,68.9,1.8511,17.8
1.4,960.0,784.0,219.0,842.0,149.0,868.0,643.0,12.0,21.9,0.3069,5.4
0.6,830.0,535.0,42.0,1496.0,50.0,1184.0,375.0,13.5,48.6,0.7487,1.4
1.6,965.0,977.0,149.0,725.0,94.0,1515.0,1014.0,20.6,45.5,1.0925,10.0
7.5,1678.0,1727.0,726.0,390.0,190.0,2318.0,2039.0,25.5,49.7,1.5985,37.9
5.4,1501.0,1403.0,757.0,418.0,243.0,1789.0,1589.0,4.6,80.3,0.6889,24.0
2.7,1189.0,1075.0,429.0,614.0,108.0,1652.0,1222.0,18.2,74.0,1.5343,12.7
2.5,1050.0,1070.0,435.0,699.0,141.0,1334.0,1087.0,10.6,56.9,0.7281,12.6
0.6,865.0,671.0,51.0,1012.0,61.6,1477.0,807.0,23.5,47.8,1.3607,3.3
1.2,882.0,776.0,281.0,932.0,72.0,1222.0,760.0,16.5,49.9,0.9289,5.3
2.3400000000000003,1181.0,1107.0,173.0,590.0,126.6,1807.0,935.0,29.9,35.2,1.4603,13.7
0.4,768.0,591.0,24.0,1183.0,37.0,1402.0,606.0,20.8,50.3,1.2207,2.1
0.7000000000000001,855.0,631.0,149.2,1033.0,99.4,932.0,626.0,10.2,45.4,0.5632,2.7
0.43999999999999995,888.0,640.0,33.0,1089.0,47.0,1330.0,670.0,16.5,50.2,0.932,2.8
4.1,1406.0,1258.0,279.0,636.0,116.0,1890.0,1495.0,13.8,61.1,0.9595,18.7
3.1,1224.0,1046.0,580.0,630.0,124.0,1476.0,1213.0,11.8,86.5,1.1981,11.9
3.2,1182.0,1175.0,461.0,637.0,171.0,1363.0,1463.0,13.4,40.4,0.6178,15.8
1.0,1011.0,685.0,178.0,823.0,99.0,1054.0,902.0,7.6,69.2,0.7238,3.6
1.1,959.0,848.0,91.0,859.0,84.0,1572.0,739.0,25.0,41.6,1.301,6.8
1.2,835.0,705.0,19.0,1117.0,2.0,1161.0,592.0,15.6,50.0,0.8773,3.9
2.8,973.0,1128.0,170.0,813.0,127.0,1642.0,894.0,32.9,15.5,0.7649,14.4
1.7,1091.0,773.0,222.0,820.0,115.0,1003.0,1232.0,5.6,59.7,0.5463,5.2
1.8,1174.0,1018.0,341.0,688.0,169.0,1210.0,1149.0,7.2,49.8,0.5061,11.1
0.8,859.0,803.0,50.0,1032.0,67.0,1363.0,479.0,30.3,21.4,0.9064,5.8
2.9,998.0,972.0,345.0,806.0,153.0,984.0,1090.0,6.8,36.1,0.3575,9.9
1.8,990.0,817.0,277.0,849.0,134.0,1071.0,1111.0,10.2,49.4,0.6138,6.1
1.6,982.0,895.0,233.0,892.0,89.0,1413.0,859.0,24.3,39.5,1.1842,7.9
0.2,879.0,687.0,167.0,980.0,107.0,914.0,564.0,4.5,51.0,0.4327,3.6
2.6,1099.0,994.0,401.0,715.0,117.0,1164.0,1186.0,6.8,57.8,0.5768,10.4
2.9,1203.0,1185.0,224.0,649.0,125.0,1968.0,1328.0,22.9,48.7,1.3416,16.2
4.1,1037.0,1047.0,355.0,869.0,151.0,1159.0,1042.0,8.4,45.4,0.5035,11.9
2.0,1052.0,1019.0,140.0,896.0,125.0,1610.0,836.0,40.3,14.2,1.0494,11.1
1.2399999999999998,951.0,835.0,140.2,788.0,55.4,1354.0,887.0,14.1,76.7,1.2273,6.5
3.4,1257.0,1227.0,308.0,611.0,162.0,1954.0,1608.0,26.7,39.4,1.3556,17.6
4.6,1583.0,1457.0,1065.0,431.0,243.0,1640.0,1994.0,5.0,75.5,0.6667,26.1
0.7,813.0,645.0,42.0,990.0,49.0,1530.0,802.0,21.9,67.1,1.7414,2.9
4.5,1379.0,1312.0,267.0,683.0,179.0,1870.0,1382.0,24.1,29.9,0.8879,20.6
1.5,1089.0,1024.0,180.0,831.0,111.0,1452.0,1182.0,27.4,31.5,1.133,11.3
0.5,912.0,706.0,34.0,891.0,55.0,1500.0,1022.0,25.6,45.8,1.4801,3.9
1.1,888.0,611.0,150.0,1035.0,111.0,791.0,419.0,7.9,38.9,0.4141,2.4
1.2,985.0,691.0,205.0,878.0,97.0,1056.0,902.0,7.7,71.9,0.7575,3.6
1.7399999999999998,1215.0,843.0,118.6,929.0,90.2,1551.0,862.0,15.9,59.2,1.0635,6.7
3.2,1133.0,1280.0,341.0,595.0,149.0,1791.0,1093.0,34.6,22.0,1.189,19.4
2.8,1210.0,1067.0,151.0,642.0,125.0,1879.0,1158.0,27.3,47.1,1.6807,12.5
0.74,805.0,559.0,93.0,1183.0,75.0,781.0,466.0,6.4,41.7,0.4034,1.7
0.5,835.0,626.0,39.0,1088.0,41.0,1471.0,563.0,24.7,55.9,1.7114,2.6
0.8,986.0,651.0,60.0,1145.0,74.0,1380.0,891.0,14.5,58.0,0.9488,3.0
1.5,994.0,812.0,135.6,784.0,55.8,1453.0,947.0,21.4,69.0,1.7421,6.0
0.5,923.0,567.0,66.0,994.0,62.0,1024.0,688.0,8.3,67.2,0.7382,1.8
1.1,1034.0,716.0,50.0,1085.0,55.0,1405.0,891.0,10.7,67.2,0.863,4.1
2.8,1126.0,1083.0,116.0,875.0,93.0,1654.0,955.0,14.8,39.5,0.6595,13.0
0.3,925.0,609.0,26.0,1168.0,35.0,1363.0,533.0,17.3,54.1,1.0582,2.3
0.4,986.0,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296,5.3
2.8,1130.0,828.0,161.0,645.0,102.0,1283.0,973.0,16.3,59.4,1.0895,6.3
5.4,1724.0,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,1.1746,28.3
0.9,958.0,805.0,92.0,886.0,74.0,1551.0,835.0,22.0,51.0,1.3296,5.9
8.3,1623.0,1547.0,832.0,414.0,188.0,2040.0,1883.0,16.2,62.6,1.1455,29.8
0.6,841.0,470.0,63.6,1311.0,55.2,708.0,289.0,5.3,51.0,0.4563,0.7
3.5200000000000005,1362.0,1334.0,471.8,512.0,111.2,1862.0,1529.0,20.3,54.0,1.2744,21.4
3.8,1454.0,1225.0,299.0,661.0,135.0,1809.0,1654.0,17.1,42.1,0.812,17.5
0.5,862.0,474.0,68.0,1312.0,59.0,753.0,310.0,5.2,54.5,0.486,0.8
1.6,1180.0,997.0,143.0,677.0,84.0,1549.0,1127.0,22.1,61.3,1.6133,10.5
1.5,1205.0,828.0,239.0,622.0,128.0,1344.0,1170.0,15.3,73.3,1.2655,6.3
6.2,1757.0,1636.0,302.0,494.0,129.0,2560.0,1806.0,16.2,52.5,0.9576,33.7
1.7,1042.0,938.0,210.0,816.0,109.0,1456.0,1004.0,22.8,43.4,1.1915,9.0
3.3199999999999994,1177.0,1143.0,475.0,574.0,146.6,1443.0,1205.0,13.9,49.0,0.7727,14.8
2.2,1177.0,931.0,293.0,656.0,193.0,1281.0,979.0,5.8,77.8,0.7223,8.8
5.1,1526.0,1466.0,662.0,415.0,147.0,1855.0,1687.0,12.5,65.1,0.9399,26.5
2.0,1185.0,893.0,237.0,666.0,122.0,1312.0,1011.0,16.2,53.0,0.9687,7.9
2.4,1159.0,1059.0,163.8,664.0,122.0,1580.0,945.0,39.5,18.5,1.3076,12.3
0.6,919.0,571.0,54.0,1017.0,44.0,1082.0,521.0,13.5,63.8,0.9801,1.8
1.7399999999999998,1107.0,864.0,103.2,911.0,87.4,1604.0,963.0,13.5,78.1,1.1997,7.2
8.28,1778.0,1805.0,902.2,380.0,160.8,2473.0,2094.0,25.6,47.5,1.539,41.6
1.4,1080.0,891.0,175.0,732.0,59.0,1477.0,1001.0,19.1,70.0,1.5366,7.8
6.340000000000001,1650.0,1506.0,740.2,424.0,168.6,2093.0,1955.0,23.8,59.9,1.7376,28.1
1.6,1272.0,836.0,131.0,1205.0,116.0,1490.0,1110.0,11.2,59.6,0.7888,6.5
0.1,880.0,649.0,33.0,1022.0,50.0,1374.0,739.0,22.2,42.8,1.1317,2.9
1.2400000000000002,821.0,696.0,181.4,1032.0,94.2,1013.0,783.0,7.2,62.2,0.6362,3.7
0.8,954.0,715.0,48.0,867.0,50.0,1527.0,1010.0,24.9,50.6,1.5755,4.1
3.4,1062.0,1176.0,230.0,763.0,140.0,1743.0,1121.0,28.1,22.4,0.8394,15.9
1.3,931.0,890.0,89.2,831.0,94.2,1474.0,841.0,24.6,38.0,1.158,7.8
1.6199999999999999,1160.0,944.0,160.4,686.0,73.0,1523.0,1162.0,20.8,64.1,1.554,9.1
1.2,873.0,629.0,122.0,1049.0,87.0,817.0,467.0,4.4,43.7,0.3688,2.6
1.0,792.0,674.0,162.0,1122.0,99.0,810.0,670.0,12.6,23.4,0.3408,3.4
2.1,1062.0,906.0,283.4,724.0,81.2,1305.0,1004.0,11.6,80.1,1.0899,8.2
3.6,1496.0,1292.0,178.0,680.0,145.0,1878.0,1300.0,27.3,30.0,1.0752,19.8
4.8,1697.0,1471.0,311.4,625.0,148.8,2153.0,1548.0,22.1,36.8,0.9681,26.7
2.1,1077.0,1012.0,175.4,708.0,120.8,1633.0,1138.0,24.4,42.6,1.2866,10.9
1.9,1055.0,988.0,128.6,720.0,120.2,1490.0,874.0,30.1,28.7,1.2052,10.3
2.3,1184.0,983.0,169.0,823.0,106.0,1604.0,1166.0,16.6,48.7,0.9146,10.2
3.6,1282.0,1111.0,570.0,586.0,208.0,1455.0,1428.0,18.3,50.0,1.0431,13.8
2.2,838.0,699.0,152.0,1015.0,89.0,944.0,546.0,9.4,44.9,0.5296,3.8
0.3,970.0,763.0,163.0,917.0,116.0,930.0,1132.0,5.6,48.0,0.4412,5.0
0.5,804.0,601.0,57.0,1122.0,50.0,1281.0,646.0,19.5,63.5,1.4269,2.2
0.7,783.0,580.0,174.0,1181.0,95.0,647.0,378.0,3.3,29.2,0.2288,1.9
2.0,1069.0,931.0,481.0,782.0,152.0,1054.0,1110.0,4.5,53.0,0.4495,8.8
0.6,839.0,678.0,40.2,1062.0,50.2,1478.0,622.0,22.9,50.2,1.3808,3.4
1.44,1071.0,860.0,178.4,742.0,69.4,1500.0,1021.0,20.4,64.4,1.522,7.1
1.2,961.0,643.0,163.0,914.0,124.0,1046.0,825.0,6.4,70.7,0.6848,2.9
1.4,951.0,939.0,96.0,849.0,101.0,1488.0,868.0,25.3,30.0,0.9508,9.0
1.1,1002.0,828.0,233.0,798.0,58.0,1307.0,857.0,14.0,76.6,1.2183,6.3
2.4,1195.0,915.0,376.0,666.0,152.0,1295.0,1245.0,12.6,65.4,0.9529,8.4
0.44000000000000006,789.0,638.0,40.0,1305.0,53.4,1309.0,672.0,15.2,53.6,0.919,2.8
0.2,862.0,757.0,227.0,983.0,116.0,938.0,879.0,1.3,65.3,0.4457,4.9
1.1,1067.0,727.0,91.0,1055.0,82.0,1448.0,903.0,11.4,71.8,0.9671,4.3
